artist_name,track_name,Tempo,Cut Time Feel,Triple Meter,Compound Meter,Odd Meter,Swing Feel,Shuffle Feel,Syncopation Low to High,Backbeat,Danceability
nelly furtado,in god's hands,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
róisín murphy,let me know,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
tokyo police club,cheer it on,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
bloc party,better than heaven,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6
the blood brothers,love rhymes with hideous car wreck,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.6,0.2
bloc party,always new depths,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
metallica,hit the lights,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4
evanescence,whisper,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
dido,my lover's gone,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2
in flames,jester script transfigured,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
ok go,you're so damn hot,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
tv on the radio,king eternal,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
jay-z,99 problems,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
tv on the radio,family tree,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
hot chip,wrestlers,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
dread zeppelin,the rain song,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.8,0.4,0.6
depeche mode,come back,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
lostprophets,can't catch tomorrow (good shoes won't save you this time),0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
garbage,shut your mouth,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
sufjan stevens,we won't need legs to stand,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
the libertines,campaign of hate,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
yeah yeah yeahs,hysteric,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
the unicorns,ghost mountain,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
red hot chili peppers,i could die for you,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
nouvelle vague,don't go,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6
the monkees,i'm a believer,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
hot chip,made in the dark,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
the new brubeck quartet,take five,0.6,0.0,0.0,0.0,1.0,0.8,0.0,0.8,0.2,0.4
metric,the twist,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
iron & wine,my lady's house,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
iron & wine,promising light,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
dragonforce,through the fire and flames,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2
children of bodom,everytime i die,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
black kids,i wanna be your limousine,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
pendulum,visions,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0
the cribs,hey scenesters!,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
kasabian,pinch roller,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
snow patrol,the finish line,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
queen,play the game,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
paramore,when it rains,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
dread zeppelin,out on the tiles,0.4,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.6,0.8
the kinks,victoria,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8
the stone roses,elizabeth my dear,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
t.a.t.u.,all about us,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
n.e.r.d.,she wants to move,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0
dirty pretty things,the gentry cove,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
tori amos,girl,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
yann tiersen,la valse d'amélie (version orchestre),0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8
nick cave & the bad seeds,stagger lee,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
a.c. newman,the battle for straight time,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
pj harvey,the piano,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.2
madonna,candy shop,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
wire,the 15th,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
psapp,cosy in the rocket,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6
the white stripes,you're pretty good looking (for a girl),0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.8
robbie williams,come undone,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
bonnie somerville,winding road,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
ministry,jesus built my hotrod,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
cat power,names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
the streets,blinded by the lights,0.8,0.2,0.0,0.0,0.0,0.6,0.6,0.8,0.4,0.8
beck,minus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
bloc party,staying fat,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
travis,turn,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
asobi seksu,lions and tigers,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
nightwish,master passion greed,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.2
rilo kiley,with arms outstretched,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
morrissey,the last of the famous international playboys,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
led zeppelin,four sticks,0.8,0.0,0.0,0.4,1.0,0.0,0.0,1.0,0.2,0.2
nick drake,know,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4
jamiroquai,you give me something,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.0
onerepublic,mercy,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
the futureheads,danger of the water,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
cat stevens,father and son,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
cansei de ser sexy,let's make love and listen death from above,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
paramore,we are broken,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
beth gibbons & rustin man,tom the model,0.6,0.0,0.0,0.8,0.0,0.2,0.4,0.4,0.2,0.4
depeche mode,in chains,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the beatles,birthday,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
incubus,warning,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
simian mobile disco,sleep deprivation,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
the chemical brothers,song to the siren,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.0
wilco,i'm always in love,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
a perfect circle,breña,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
okkervil river,black,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
joanna newsom,monkey & bear,0.4,0.0,0.2,0.8,0.4,0.0,0.0,0.6,0.0,0.2
black sabbath,the wizard,0.6,0.0,0.0,0.8,0.0,0.4,1.0,0.4,0.8,0.8
pj harvey,snake,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
beck,broken drum,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
the verve,rather be,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
depeche mode,blue dress,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
mötley crüe,wild side,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
radiohead,i will. (no man's land.),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
judas priest,electric eye,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
amy macdonald,let's start a band,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
black sabbath,black sabbath,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
hot chip,the beach party,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
nick drake,fruit tree,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
queens of the stone age,the blood is love,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
pearl jam,life wasted,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4
pixies,ana,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
foo fighters,come alive,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
metallica,jump in the fire,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
lcd soundsystem,sound of silver,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
james blunt,no bravery,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
the offspring,(can't get my) head around you,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4
jack johnson,constellations,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
pink floyd,goodbye cruel world,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
the flaming lips,mr. ambulance driver,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the smashing pumpkins,to forgive,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
deep purple,burn,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
zero 7,seeing things,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
fever ray,if i had a heart,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
yelle,je veux te voir,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
mastodon,i am ahab,1.0,0.2,0.0,0.0,0.6,0.0,0.0,0.8,0.8,0.2
beck,devil's haircut,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
mogwai,i do have weapons,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
uverworld,d-tecnolife,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
michael bublé,feeling good,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,0.4
four tet,my angel rocks back and forth,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.4,0.6
aqualung,easier to lie,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
sunset rubdown,stadiums and shrines ii,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
animal collective,loch raven,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4
air,cemetary party,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
razorlight,rip it up,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
mew,symmetry,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.4,0.2,0.2
the cardigans,carnival,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6
the format,on your porch,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
auf der maur,followed the waves,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
within temptation,frozen,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
pixies,down to the well,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
tori amos,caught a lite sneeze,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
tori amos,digital ghost,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
rufus wainwright,i don't know what it is,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
modest mouse,lives,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4
belle and sebastian,if you find yourself caught in love,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
fiona apple,the child is gone,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.2
within temptation,memories,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
deftones,rapture,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
siouxsie and the banshees,cities in dust,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
pantera,psycho holiday,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4
pavement,in the mouth a desert,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
wu-tang clan,shame on a nigga,,,,,,,,,,
mando diao,motown blood,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
ramones,i wanna be your boyfriend,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6
sentenced,vengeance is mine,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
explosions in the sky,have you passed through this night?,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2
nightwish,walking in the air,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
nightwish,sleeping sun,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
asobi seksu,exotic animal paradise,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
deerhunter,strange lights,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6
the b-52's,rock lobster,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
coolio,gangsta's paradise,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
wilco,a shot in the arm,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
new young pony club,get dancey,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
belle and sebastian,i don't love anyone,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6
soda stereo,prófugos,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
art brut,bad weekend,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
the velvet underground,stephanie says,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
the velvet underground,sweet jane,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
morrissey,i'll never be anybody's hero now,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
shakira,don't bother,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
pavement,gold soundz,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
violent femmes,kiss off,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
tool,swamp song,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2
jamiroquai,space cowboy,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,1.0
the smashing pumpkins,landslide,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
daft punk,teachers,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
the cinematic orchestra,familiar ground,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.4
the dresden dolls,672,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
björk,aurora,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2
cocorosie,japan,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.4
emilíana torrini,sunnyroad,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
the chemical brothers,setting sun,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
nightwish,bless the child,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
poets of the fall,carnival of rust,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
amy winehouse,me & mr. jones,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.8,0.6
radiohead,the trickster,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4
david bowie,diamond dogs,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
jamiroquai,little l,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0
the view,same jeans,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
jenny lewis with the watson twins,handle with care,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,0.6
slayer,postmortem,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2
slayer,criminally insane,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.2
pearl jam,parachutes,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4
the chemical brothers,the salmon dance,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.8
the smashing pumpkins,once upon a time,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
foals,red sock pugie,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
beck,guess i'm doing fine,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
the chemical brothers,we are the night,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0
in flames,dismiss the cynics,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
mew,comforting sounds,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2
lcd soundsystem,never as tired as when i'm waking up,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
chemistry,伝説の草原,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
electric light orchestra part ii,evil woman,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
delerium,silence,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0
in flames,free fall,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
sunset rubdown,us ones in between,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
patrick wolf,the railway house,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
mika,relax (take it easy),0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
nightwish,dark chest of wonders,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
the thrills,big sur,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
kasabian,stuntman,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the unicorns,sea ghost,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
kanye west,gold digger,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.0
sublime,badfish,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.8
pavement,here,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
foals,tron,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6
incubus,sick sad little world,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6
the flaming lips,yeah yeah yeah song,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the fratellis,doginabag,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
digitalism,the pulse,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
mana,clavado en un bar,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
rufus wainwright,the art teacher,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
no doubt,underneath it all,0.4,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.8
kanye west,touch the sky (feat. lupe fiasco),0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the all-american rejects,top of the world,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
the stills,changes are no good,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
suede,metal mickey,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
manic street preachers,autumnsong,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
red hot chili peppers,higher ground,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8
red hot chili peppers,funky monks,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
nightwish,she is my sin,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
megadeth,hangar 18,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
bruce dickinson,tears of the dragon,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the beatles,the end,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
ac/dc,rock and roll ain't noise pollution,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,0.8
king crimson,epitaph,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
bomfunk mc's,freestyler,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
鈴村健一,primal innocence,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
yeah yeah yeahs,rockers to swallow,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
massive attack,special cases,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
rage against the machine,snakecharmer,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6
brand new,i will play my game beneath the spin light,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
adele,cold shoulder,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
counting crows,omaha,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the radio dept.,it's personal,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
the killers,the ballad of michael valentine,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
this will destroy you,grandfather clock,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
matchbox twenty,how far we've come,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
goldfrapp,some people,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
camera obscura,suspended from class,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,0.8
eddie vedder,tuolumne,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
múm,the ballad of the broken birdie records,0.4,0.0,0.8,0.6,0.0,0.0,0.0,0.6,0.2,0.2
cocorosie,promise,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.2
alice in chains,no excuses,0.4,0.0,0.0,0.0,0.0,0.6,0.8,0.6,0.6,0.6
opeth,dirge for november,0.4,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.4,0.2
30 seconds to mars,end of the beginning,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
soilwork,distance,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
the cribs,mirror kissers,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
paramore,born for this,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
alice in chains,rain when i die,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2
the libertines,the boy looked at johnny,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
moby,one of these mornings,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
pixies,there goes my gun,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
sufjan stevens,tahquamenon falls,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
bloc party,banquet (phones disco edit),0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0
neko case,things that scare me,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.4
mark ronson,valerie (feat. amy winehouse),0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.0
maroon 5,tangled,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
cocteau twins,heaven or las vegas,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
black rebel motorcycle club,us government,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.8,0.4
deerhunter,cryptograms,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
cocteau twins,fifty-fifty clown,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
cut copy,saturdays (reprise),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
sufjan stevens,sister,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
midnight juggernauts,tombstone,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
system of a down,boom!,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
